,train_id,name,railway_zone,Changes,start_date,SRC_station,start_time,DESC_station,end_time,duration,expected_duration,running_days,class_types,distance,average_speed,coach_order,train_route
1894,1447,Shaktipunj Special (PT),WCR,No TT Change,,JBP,23:40,HWH,04:00,28h 20m,38,S M T W T F S,2S SL 3A 2A 1A,1144 km,40 km/hr,"['  L', 'DL1', ' D1', 'DE1', 'SE1', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', ' B1', ' B2', ' B3', ' A1', 'HA1', ' D2', 'DL2', ' CPU']","['Jabalpur, Madhya Pradesh', 'Jabalpur (M.P.) 483225, Madhya Pradesh', 'Katni (M.P.) 483503, Madhya Pradesh', 'State Highway 11, Madhya Pradesh', 'State Highway 10, Madhya Pradesh', 'shahdol, Madhya Pradesh', 'Madhya Pradesh, Madhya Pradesh', 'Sidhi, Madhya Pradesh', 'Bargawan, Madhya Pradesh', 'Singrauli, Madhya Pradesh', 'SH 5A Sonebhadra Ph.no. - 05445-264204, Uttar Pradesh', 'Sonbhadra, Uttar Pradesh', 'Sonebhadra, Uttar Pradesh', 'Sonebhadra, Uttar Pradesh', 'Garhwa, Jharkhand', 'Garhwa, Jharkhand', 'Palamu Pn. no - 06584-262777, Jharkhand', '230812, Jharkhand', '822111, Jharkhand', '829207, Jharkhand', 'Pincode :- 829203, Jharkhand', 'Pin - 829205, Jharkhand', 'ray, Jharkhand', 'Pin - 829118, Jharkhand', 'PH - 0653-255225, Jharkhand', '06553-222042, Jharkhand', '06544-261249, Jharkhand', 'Dist :- Bokaro, Jharkhand', 'Dist :- Bokaro, Jharkhand', '06549-222754, Jharkhand', '06549-242555, Jharkhand', 'Dist :- Dhanbad, Jharkhand', 'Railway inquiry - 0326-2319801, Jharkhand', 'Dhanbad - 828203(06540-222077), Jharkhand', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist- Purba Barddhaman, West Bengal', 'Dist - Howrah, West Bengal']"
1895,1448,Shaktipunj Special,WCR,No TT Change,,HWH,13:10,JBP,14:20,25h 10m,39,S M T W T F S,2S SL 3A 2A 1A,1144 km,45 km/hr,"['  L', 'DL1', ' D1', 'HA1', ' A1', ' B1', ' B2', ' B3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'SE1', 'DE1', ' D2', 'DL2', ' CPU']","['Dist - Howrah, West Bengal', 'Dist- Purba Barddhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dhanbad - 828203(06540-222077), Jharkhand', 'Railway inquiry - 0326-2319801, Jharkhand', 'Dist :- Dhanbad, Jharkhand', '06549-242555, Jharkhand', '06549-222754, Jharkhand', 'Dist :- Bokaro, Jharkhand', 'Dist :- Bokaro, Jharkhand', '06544-261249, Jharkhand', '06553-222042, Jharkhand', 'PH - 0653-255225, Jharkhand', 'Pin - 829118, Jharkhand', 'ray, Jharkhand', 'Pin - 829205, Jharkhand', 'Pincode :- 829203, Jharkhand', '829207, Jharkhand', '822111, Jharkhand', '230812, Jharkhand', 'Palamu Pn. no - 06584-262777, Jharkhand', 'Garhwa, Jharkhand', 'Garhwa, Jharkhand', 'Sonebhadra, Uttar Pradesh', 'Sonebhadra, Uttar Pradesh', 'Sonbhadra, Uttar Pradesh', 'SH 5A Sonebhadra Ph.no. - 05445-264204, Uttar Pradesh', 'Singrauli, Madhya Pradesh', 'Bargawan, Madhya Pradesh', 'Sidhi, Madhya Pradesh', 'Madhya Pradesh, Madhya Pradesh', 'shahdol, Madhya Pradesh', 'State Highway 10, Madhya Pradesh', 'State Highway 11, Madhya Pradesh', 'Katni (M.P.) 483503, Madhya Pradesh', 'Jabalpur (M.P.) 483225, Madhya Pradesh', 'Jabalpur, Madhya Pradesh']"
1896,2243,Kanpur Central - Bandra Terminus SF Special (PT),NCR,No TT Change,,CNB,18:25,BDTS,20:35,26h 10m,20,      W      ,2S SL 3A 2A,1615 km,62 km/hr,"['  L', 'EOG', ' D1', ' D2', ' D3', ' D4', ' D5', ' D6', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' B5', ' B4', ' B3', ' B2', ' B1', ' A1', 'EOG', '  AH']","['KANPUR-208 001, Uttar Pradesh', 'KANPUR-208 003, Uttar Pradesh', 'Uttar Pradesh 209727, Uttar Pradesh', 'Bholepur Hanuman temple Fatehgarh Pincode 209601, Uttar Pradesh', 'Farrukhabad Pincode 209625, Uttar Pradesh', 'Uttar Pradesh 207123, Uttar Pradesh', 'Hathras(05722-242803), Uttar Pradesh', 'PIN 281001, Uttar Pradesh', 'Mathura, Uttar Pradesh', 'Agra District, Uttar Pradesh', 'Bharatpur, Rajasthan', 'Sawai Madhopur, Rajasthan', 'Kota-324001, Rajasthan', 'Nagda Dist Ujjain - 456335, Madhya Pradesh', 'PIN 457001, Madhya Pradesh', 'Dist.Panchmahal - 389001, Gujarat', 'Vadodara 390005, Gujarat', 'Bharuch, Gujarat', 'Surat 395001, Gujarat', 'Dist. Valsad - 396191, Gujarat', 'Mumbai- 400066, Maharashtra', 'Mumbai-400051, Maharashtra']"
1897,2187,Jabalpur - Mumbai CSMT Garib Rath Special,WCR,No TT Change,,JBP,19:50,CSMT,12:20,16h 30m,12,  M   W     S,3A,992 km,60 km/hr,"['  L', 'GD1', ' G1', ' G2', ' G3', ' G4', ' G5', ' G6', ' G7', ' G8', ' G9', 'G10', 'G11', 'G12', 'G13', 'G14', 'G15', 'G16', 'GD2']","['Jabalpur, Madhya Pradesh', 'Narsinghapur, Madhya Pradesh', 'Dis.- Narsinghpur, Madhya Pradesh', 'Pin - 461775, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'Harda, Madhya Pradesh', 'Khandwa PIN 450001, Madhya Pradesh', 'Bhusaval 425201, Maharashtra', 'Jalgaon 425001, Maharashtra', 'Manmad 423104, Maharashtra', 'Pin- 422214, Maharashtra', 'Kalyan-421301, Maharashtra', 'Dadar(West)-400028, Maharashtra', 'Mumbai- 400001, Maharashtra']"
1898,2244,Bandra Terminus - Kanpur Central SF Special (PT),NCR,No TT Change,,BDTS,05:10,CNB,07:15,26h 5m,20,          F  ,2S SL 3A 2A,1615 km,62 km/hr,"['  L', 'EOG', ' D1', ' D2', ' D3', ' D4', ' D5', ' D6', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' B5', ' B4', ' B3', ' B2', ' B1', ' A1', 'EOG', '  AH']","['Mumbai-400051, Maharashtra', 'Mumbai- 400066, Maharashtra', 'Dist. Valsad - 396191, Gujarat', 'Surat 395001, Gujarat', 'Bharuch, Gujarat', 'Vadodara 390005, Gujarat', 'Dist.Panchmahal - 389001, Gujarat', 'PIN 457001, Madhya Pradesh', 'Nagda Dist Ujjain - 456335, Madhya Pradesh', 'Kota-324001, Rajasthan', 'Sawai Madhopur, Rajasthan', 'Bharatpur, Rajasthan', 'Agra District, Uttar Pradesh', 'Mathura, Uttar Pradesh', 'PIN 281001, Uttar Pradesh', 'Hathras(05722-242803), Uttar Pradesh', 'Uttar Pradesh 207123, Uttar Pradesh', 'Farrukhabad Pincode 209625, Uttar Pradesh', 'Bholepur Hanuman temple Fatehgarh Pincode 209601, Uttar Pradesh', 'Uttar Pradesh 209727, Uttar Pradesh', 'KANPUR-208 003, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh']"
1899,2188,Mumbai CSMT - Jabalpur Garib Rath Special,WCR,No TT Change,,CSMT,13:30,JBP,05:15,15h 45m,12,S   T   T    ,3A,992 km,63 km/hr,"['  L', 'GD2', 'G16', 'G15', 'G14', 'G13', 'G12', 'G11', 'G10', ' G9', ' G8', ' G7', ' G6', ' G5', ' G4', ' G3', ' G2', ' G1', 'GD1']","['Mumbai- 400001, Maharashtra', 'Dadar(West)-400028, Maharashtra', 'Kalyan-421301, Maharashtra', 'Pin- 422214, Maharashtra', 'Manmad 423104, Maharashtra', 'Jalgaon 425001, Maharashtra', 'Bhusaval 425201, Maharashtra', 'Khandwa PIN 450001, Madhya Pradesh', 'Harda, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'Pin - 461775, Madhya Pradesh', 'Dis.- Narsinghpur, Madhya Pradesh', 'Narsinghapur, Madhya Pradesh', 'Jabalpur, Madhya Pradesh']"
1900,1126,Gwalior - Ratlam InterCity Special (PT),NCR,No TT Change,,GWL,19:50,RTM,10:00,14h 10m,10,  M T   T F  ,2S SL 3A 2A 1A,680 km,48 km/hr,['INDB'],"['Gwalior, Madhya Pradesh', 'Shivpuri, Madhya Pradesh', '473001, Madhya Pradesh', 'Dist. Guna 473110, Madhya Pradesh', 'Biaora Dist. Rajgarh, Madhya Pradesh', 'Maksi Dist.Shajapur, Madhya Pradesh', 'Ujjain 456001, Madhya Pradesh', 'Dewas - 455001, Madhya Pradesh', 'Indore 452007, Madhya Pradesh', 'Pincode-453551, Madhya Pradesh', 'Barnagar, Madhya Pradesh', 'PIN 457001, Madhya Pradesh']"
1901,1125,Ratlam - Gwalior InterCity Special,NCR,No TT Change,,RTM,17:25,GWL,07:47,14h 22m,10,S M   W T    ,2S SL 3A 2A 1A,680 km,47 km/hr,['INDB'],"['PIN 457001, Madhya Pradesh', 'Barnagar, Madhya Pradesh', 'Pincode-453551, Madhya Pradesh', 'Indore 452007, Madhya Pradesh', 'Dewas - 455001, Madhya Pradesh', 'Ujjain 456001, Madhya Pradesh', 'Maksi Dist.Shajapur, Madhya Pradesh', 'Biaora Dist. Rajgarh, Madhya Pradesh', 'Dist. Guna 473110, Madhya Pradesh', '473001, Madhya Pradesh', 'Shivpuri, Madhya Pradesh', 'Gwalior, Madhya Pradesh']"
1902,2126,Bhind - Ratlam InterCity Special,NCR,No TT Change,,BIX,17:20,RTM,10:00,16h 40m,15,S     W     S,2S SL 3A 2A 1A,762 km,46 km/hr,['INDB'],"['Bhind, Madhya Pradesh', 'Station road Soni distt. Bhind, Madhya Pradesh', 'Station road Gohad distt. Bhind, Madhya Pradesh', 'Rithaura Kalan 76444, Madhya Pradesh', 'Piparseva 476444, Madhya Pradesh', 'Gwalior, Madhya Pradesh', 'Shivpuri, Madhya Pradesh', '473001, Madhya Pradesh', 'Dist. Guna 473110, Madhya Pradesh', 'Biaora Dist. Rajgarh, Madhya Pradesh', 'Maksi Dist.Shajapur, Madhya Pradesh', 'Ujjain 456001, Madhya Pradesh', 'Dewas - 455001, Madhya Pradesh', 'Indore 452007, Madhya Pradesh', 'Pincode-453551, Madhya Pradesh', 'Barnagar, Madhya Pradesh', 'PIN 457001, Madhya Pradesh']"
1903,1103,Jhansi - Bandra Terminus SF Special (PT),NCR,No TT Change,,JHS,16:50,BDTS,16:00,23h 10m,19,S M          ,2S SL 3A 2A,1319 km,57 km/hr,[''],"['PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'Datia, Madhya Pradesh', 'Dabra(District-Gwalior), Madhya Pradesh', 'Gwalior, Madhya Pradesh', 'Shivpuri, Madhya Pradesh', '473001, Madhya Pradesh', 'Dist. Guna 473110, Madhya Pradesh', 'Guna, Madhya Pradesh', 'Biaora Dist. Rajgarh, Madhya Pradesh', 'Maksi Dist.Shajapur, Madhya Pradesh', 'Ujjain 456001, Madhya Pradesh', 'Nagda Dist Ujjain - 456335, Madhya Pradesh', 'PIN 457001, Madhya Pradesh', 'Dahod - 389151, Gujarat', 'Dist.Panchmahal - 389001, Gujarat', 'Vadodara 390005, Gujarat', 'Bharuch, Gujarat', 'Surat 395001, Gujarat', 'Dist. Valsad - 396191, Gujarat', 'Mumbai- 400066, Maharashtra', 'Mumbai-400051, Maharashtra']"
1904,1104,Bandra Terminus - Jhansi Special (PT),NCR,No TT Change,,BDTS,05:10,JHS,05:00,23h 50m,19,    T W      ,2S SL 3A 2A,1319 km,55 km/hr,"['  L', ' D8', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' A1', ' B1', ' B2', ' B3', ' B4', ' D4', ' D5', ' D6', ' D7', ' GWL']","['Mumbai-400051, Maharashtra', 'Mumbai- 400066, Maharashtra', 'Dist. Valsad - 396191, Gujarat', 'Surat 395001, Gujarat', 'Bharuch, Gujarat', 'Vadodara 390005, Gujarat', 'Dist.Panchmahal - 389001, Gujarat', 'Dahod - 389151, Gujarat', 'PIN 457001, Madhya Pradesh', 'Nagda Dist Ujjain - 456335, Madhya Pradesh', 'Ujjain 456001, Madhya Pradesh', 'Maksi Dist.Shajapur, Madhya Pradesh', 'Biaora Dist. Rajgarh, Madhya Pradesh', 'Guna, Madhya Pradesh', 'Dist. Guna 473110, Madhya Pradesh', '473001, Madhya Pradesh', 'Shivpuri, Madhya Pradesh', 'Gwalior, Madhya Pradesh', 'Dabra(District-Gwalior), Madhya Pradesh', 'Datia, Madhya Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh']"
1905,2508,Aronai SF Special (PT),NFR,No TT Change,,SCL,20:10,TVC,20:45,72h 35m,54,        T    ,2S SL 3A 2A,3916 km,54 km/hr,"['  L', 'SLR', ' D1', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' B1', ' B2', ' B3', ' A1', ' B4', ' S8', ' PC', ' S9', 'S10', 'S11', 'S12', 'S13', ' D2', 'SLR', 'VSKP']","['Dist - Cachar. Barak Valley, Assam', 'Barak Valley Region. Phone No - 03845-268424, Assam', 'Dist - Dima Hasao, Assam', 'Dist - Dima Hasao (N C Hills), Assam', 'Dist - Hojai, Assam', 'Dist - Hojai, Assam', 'Dist - Kamrup Metropolitan, Assam', 'Dist - Kamrup Metropolitan, Assam', 'Dist - Kamrup Rural, Assam', 'Dist - Barpeta, Assam', 'Dist - Bongaigaon, Assam', 'Dist - Kokrajhar (B.T.A.D.), Assam', 'Dist - Alipurduar, West Bengal', 'Dist - Cooch Behar, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Kishanganj, Bihar', 'Dist - Maldah, West Bengal', 'Dist - Pakur, Jharkhand', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Hooghly, West Bengal', 'Pin - 721301, West Bengal', 'Balasore - 756001, Odisha', 'PIN 756101, Odisha', 'Dist - Jajpur 755019, Odisha', 'Dist - Cuttack 753003, Odisha', 'Bhubaneshwar - 751009, Odisha', 'Dist - Khurdha, Odisha', '752030, Odisha', 'Pin- 760005, Odisha', 'PIN-532221, Andhra Pradesh', 'Pin- 532185, Andhra Pradesh', 'Jn. Point of Bobbilli/Nawapada/Kottavalsa, Andhra Pradesh', 'pin - 530004, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Chennai-600011 Phone: 044-25510359, Tamil Nadu', 'Pincode-631001, Tamil Nadu', 'Vellore 632007, Tamil Nadu', 'Pincode-635851. Telephone Number-04179 241221, Tamil Nadu', 'Pincode-636005, Tamil Nadu', 'Pincode-638002. Telephone Number- 0424 2256111., Tamil Nadu', 'Tiruppur. Ph:0421-2200450, Tamil Nadu', 'Tele; 0422 - 2301301, Tamil Nadu', 'Palakkad Tel: 0491 2555231, Kerala', 'Thrissur Tel: 0487 2423150, Kerala', 'Ph: 0484-2624141, Kerala', 'Ernakulam Pin - 682018 Tel - 09747715397, Kerala', 'Kottayam Tel: 0481 2563535, Kerala', 'Pathanamthitta Ph 0469-2601314, Kerala', 'Alappuzha Ph: 0479-2452340, Kerala', 'Alappuzha Ph 0479 - 2302249, Kerala', 'Alappuzha Ph;0479-2442042, Kerala', 'Pincode-691001. Telephone Number;0474-2746194, Kerala', 'Thiruvananthapuram 695001, Kerala']"
1906,2507,Aronai SF Special,NFR,No TT Change,,TVC,16:55,SCL,16:40,71h 45m,55,    T        ,2S SL 3A 2A,3916 km,55 km/hr,"['  L', 'SLR', ' D2', 'S13', 'S12', 'S11', 'S10', ' S9', ' PC', ' S8', ' B4', ' A1', ' B3', ' B2', ' B1', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D1', 'SLR', 'VSKP']","['Thiruvananthapuram 695001, Kerala', 'Pincode-691001. Telephone Number;0474-2746194, Kerala', 'Alappuzha Ph;0479-2442042, Kerala', 'Alappuzha Ph 0479 - 2302249, Kerala', 'Alappuzha Ph: 0479-2452340, Kerala', 'Pathanamthitta Ph 0469-2601314, Kerala', 'Kottayam Tel: 0481 2563535, Kerala', 'Ernakulam Pin - 682018 Tel - 09747715397, Kerala', 'Ph: 0484-2624141, Kerala', 'Thrissur Tel: 0487 2423150, Kerala', 'Palakkad Tel: 0491 2555231, Kerala', 'Tele; 0422 - 2301301, Tamil Nadu', 'Tiruppur. Ph:0421-2200450, Tamil Nadu', 'Pincode-638002. Telephone Number- 0424 2256111., Tamil Nadu', 'Pincode-636005, Tamil Nadu', 'Pincode-635851. Telephone Number-04179 241221, Tamil Nadu', 'Vellore 632007, Tamil Nadu', 'Pincode-631001, Tamil Nadu', 'Chennai-600011 Phone: 044-25510359, Tamil Nadu', 'Pincode-523001, Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'pin - 530004, Andhra Pradesh', 'Jn. Point of Bobbilli/Nawapada/Kottavalsa, Andhra Pradesh', 'Pin- 532185, Andhra Pradesh', 'PIN-532221, Andhra Pradesh', 'Pin- 760005, Odisha', '752030, Odisha', 'Dist - Khurdha, Odisha', 'Bhubaneshwar - 751009, Odisha', 'Dist - Cuttack 753003, Odisha', 'Dist - Jajpur 755019, Odisha', 'PIN 756101, Odisha', 'Balasore - 756001, Odisha', 'Pin - 721301, West Bengal', 'Dist - Hooghly, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Pakur, Jharkhand', 'Dist - Maldah, West Bengal', 'Dist - Kishanganj, Bihar', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Cooch Behar, West Bengal', 'Dist - Alipurduar, West Bengal', 'Dist - Kokrajhar (B.T.A.D.), Assam', 'Dist - Bongaigaon, Assam', 'Dist - Barpeta, Assam', 'Dist - Kamrup Rural, Assam', 'Dist - Kamrup Metropolitan, Assam', 'Dist - Kamrup Metropolitan, Assam', 'Dist - Hojai, Assam', 'Dist - Hojai, Assam', 'Dist - Dima Hasao (N C Hills), Assam', 'Dist - Dima Hasao, Assam', 'Barak Valley Region. Phone No - 03845-268424, Assam', 'Dist - Cachar. Barak Valley, Assam']"
1907,2247,Gwalior - Ahmedabad SF Special,NCR,No TT Change,,GWL,20:10,ADI,12:20,16h 10m,14,S     W     S,2S SL 3A 2A,982 km,61 km/hr,"['  L', 'EOG', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' A1', ' B1', ' B2', ' B3', ' D1', ' D2', ' D3', ' D4', ' D5', ' D6', 'EOG']","['Gwalior, Madhya Pradesh', 'Morena, Madhya Pradesh', 'Dholpur, Rajasthan', 'Agra, Uttar Pradesh', 'Agra District, Uttar Pradesh', 'Bharatpur, Rajasthan', 'Jaipur - 302006, Rajasthan', 'Ajmer-305001, Rajasthan', '305901, Rajasthan', 'Dist. Pali - 306001, Rajasthan', 'Falna. Dist. Pali -306116, Rajasthan', 'Pindwara (Sirohi) 307022, Rajasthan', 'Dist. Sirohi -307026, Rajasthan', 'Palanpur - 385001, Gujarat', 'Gujarat 384001, Gujarat', 'Pin Code - 380002 ., Gujarat']"
1908,2248,Ahmedabad - Gwalior SF Special (PT),NCR,No TT Change,,ADI,16:30,GWL,09:25,16h 55m,14,    T     F S,2S SL 3A 2A,983 km,58 km/hr,"['  L', 'EOG', ' D6', ' D5', ' D4', ' D3', ' D2', ' D1', ' B3', ' B2', ' B1', ' A1', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', 'EOG']","['Pin Code - 380002 ., Gujarat', 'Gujarat 384001, Gujarat', 'Palanpur - 385001, Gujarat', 'Dist. Sirohi -307026, Rajasthan', 'Pindwara (Sirohi) 307022, Rajasthan', 'Falna. Dist. Pali -306116, Rajasthan', 'Dist. Pali - 306001, Rajasthan', '305901, Rajasthan', 'Ajmer-305001, Rajasthan', 'Jaipur - 302006, Rajasthan', 'Bharatpur, Rajasthan', 'Agra District, Uttar Pradesh', 'Agra, Uttar Pradesh', 'Dholpur, Rajasthan', 'Morena, Madhya Pradesh', 'Gwalior, Madhya Pradesh']"
1909,2547,Agra Cantt. - Ahmedabad SF Special (PT),NCR,No TT Change,,AGC,22:10,ADI,12:20,14h 10m,11,  M T   T F  ,2S SL 3A 2A,864 km,61 km/hr,"['  L', 'EOG', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' A1', ' B1', ' B2', ' B3', ' D1', ' D2', ' D3', ' D4', ' D5', ' D6', 'EOG']","['Agra, Uttar Pradesh', 'Agra District, Uttar Pradesh', 'Bharatpur, Rajasthan', 'Jaipur - 302006, Rajasthan', 'Ajmer-305001, Rajasthan', '305901, Rajasthan', 'Dist. Pali - 306001, Rajasthan', 'Falna. Dist. Pali -306116, Rajasthan', 'Pindwara (Sirohi) 307022, Rajasthan', 'Dist. Sirohi -307026, Rajasthan', 'Palanpur - 385001, Gujarat', 'Gujarat 384001, Gujarat', 'Pin Code - 380002 ., Gujarat']"
1910,2548,Ahmedabad - Agra Cantt SF Special (PT),NCR,No TT Change,,ADI,16:30,AGC,07:15,14h 45m,11,S M   W T    ,2S SL 3A 2A,864 km,59 km/hr,"['  L', 'EOG', ' D6', ' D5', ' D4', ' D3', ' D2', ' D1', ' B3', ' B2', ' B1', ' A1', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', 'EOG']","['Pin Code - 380002 ., Gujarat', 'Gujarat 384001, Gujarat', 'Palanpur - 385001, Gujarat', 'Dist. Sirohi -307026, Rajasthan', 'Pindwara (Sirohi) 307022, Rajasthan', 'Falna. Dist. Pali -306116, Rajasthan', 'Dist. Pali - 306001, Rajasthan', '305901, Rajasthan', 'Ajmer-305001, Rajasthan', 'Jaipur - 302006, Rajasthan', 'Bharatpur, Rajasthan', 'Agra District, Uttar Pradesh', 'Agra, Uttar Pradesh']"
1911,2125,Ratlam - Bhind InterCity Special,NCR,No TT Change,,RTM,17:25,BIX,09:50,16h 25m,15,    T     F S,2S SL 3A 2A 1A,762 km,46 km/hr,['INDB'],"['PIN 457001, Madhya Pradesh', 'Barnagar, Madhya Pradesh', 'Pincode-453551, Madhya Pradesh', 'Indore 452007, Madhya Pradesh', 'Dewas - 455001, Madhya Pradesh', 'Ujjain 456001, Madhya Pradesh', 'Maksi Dist.Shajapur, Madhya Pradesh', 'Biaora Dist. Rajgarh, Madhya Pradesh', 'Dist. Guna 473110, Madhya Pradesh', '473001, Madhya Pradesh', 'Shivpuri, Madhya Pradesh', 'Gwalior, Madhya Pradesh', 'Piparseva 476444, Madhya Pradesh', 'Rithaura Kalan 76444, Madhya Pradesh', 'Station road Gohad distt. Bhind, Madhya Pradesh', 'Station road Soni distt. Bhind, Madhya Pradesh', 'Bhind, Madhya Pradesh']"
1912,2589,Gorakhpur - Secunderabad SF Special,NER,No TT Change,,GKP,06:35,SC,13:40,31h 5m,27,      W      ,2S SL 3A 2A,1823 km,59 km/hr,"['  L', ' D1', ' D2', ' D3', ' A1', ' B1', ' B2', ' B3', ' B4', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', ' D4', ' D5', ' D6']","['Gorakhpur 273012, Uttar Pradesh', 'Khalilabad- 272175, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'District Gonda, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'NH-28 Barabanki, Uttar Pradesh', 'Uttar Pradesh 226006, Uttar Pradesh', 'Uttar Pradesh 226004, Uttar Pradesh', '209801, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Kanpur Rural District, Uttar Pradesh', 'Distt Jalaun (05162-252206), Uttar Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'Lalitpur Junction, Uttar Pradesh', '462001, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'PIN - 460443, Madhya Pradesh', 'Betul-460001, Madhya Pradesh', 'Distt. Betul, Madhya Pradesh', 'PIN - 440001, Maharashtra', 'Wardha, Maharashtra', 'Chandrapur 442402, Maharashtra', 'Balharshah 442901, Maharashtra', 'Tel- 08738-238717, Telangana', 'Tel- 08735 223298, Telangana', '504208 Ph : 08736 - 254445, Telangana', 'Peddapalli Dist. Ph : 08728 - 255237 Pin Code - 505208, Telangana', ', Telangana', 'Secunderabad 500003, Telangana']"
1913,2590,Secunderabad - Gorakhpur SF Special (PT),NER,No TT Change,,SC,21:35,GKP,06:25,32h 50m,26,        T    ,2S SL 3A 2A,1823 km,56 km/hr,"['  L', ' D6', ' D5', ' D4', 'S11', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' B4', ' B3', ' B2', ' B1', ' A1', ' D3', ' D2', ' D1']","['Secunderabad 500003, Telangana', ', Telangana', 'Peddapalli Dist. Ph : 08728 - 255237 Pin Code - 505208, Telangana', '504208 Ph : 08736 - 254445, Telangana', 'Tel- 08738-238717, Telangana', 'Balharshah 442901, Maharashtra', 'Chandrapur 442402, Maharashtra', 'Wardha, Maharashtra', 'PIN - 440001, Maharashtra', 'Distt. Betul, Madhya Pradesh', 'Betul-460001, Madhya Pradesh', 'PIN - 460443, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', '462001, Madhya Pradesh', 'Lalitpur Junction, Uttar Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'Distt Jalaun (05162-252206), Uttar Pradesh', 'Kanpur Rural District, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', '209801, Uttar Pradesh', 'Uttar Pradesh 226004, Uttar Pradesh', 'Uttar Pradesh 226006, Uttar Pradesh', 'NH-28 Barabanki, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'District Gonda, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Khalilabad- 272175, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh']"
